Channel	        Frequency
1003.983643	3579.289063
1002.851135	3441.657715
1001.718506	3279.806152
1000.585571	3089.336182
999.452393	3062.206055
998.318970	2986.560791
997.185303	2875.663574
996.051392	2839.776123
994.917297	2673.848389
993.782898	2695.319092
992.648315	2628.644775
991.513428	2597.245361
990.378357	2477.760986
989.242981	2523.476318
988.107422	2505.327881
986.971619	2451.970215
985.835571	2471.254395
984.699219	2560.933838
983.562683	2542.792236
982.425903	2632.417969
981.288879	2660.441650
980.151611	2864.312744
979.014099	2966.999268
977.876343	3199.282959
976.738342	3508.357422
975.600098	3993.010010
974.461609	4708.026855
973.322876	5943.058105
972.183960	7803.131836
971.044739	10035.479492
969.905273	12611.340820
968.765564	13758.088867
967.625671	12902.042969
966.485474	10704.464844
965.345032	8137.344238
964.204407	6130.201172
963.063477	4770.327637
961.922302	3998.160156
960.780945	3410.306641
959.639282	3037.307617
958.497437	2828.670410
957.355286	2589.477051
956.212952	2424.792480
955.070313	2406.771973
953.927490	2404.071777
952.784363	2556.652588
951.641052	2726.660645
950.497437	2935.946289
949.353638	3398.677246
948.209534	3437.286133
947.065247	3292.362305
945.920654	2942.180908
944.775879	2576.862305
943.630798	2314.314941
942.485535	2267.981445
941.339966	2191.114502
940.194214	2160.100342
939.048218	2113.829102
937.901917	2135.187988
936.755432	2158.718262
935.608643	2086.315918
934.461670	2042.278931
933.314392	2118.112549
932.166931	2115.481934
931.019165	2269.682617
929.871155	2332.352539
928.722961	2355.804443
927.574463	2344.417725
926.425781	2267.745361
925.276794	2271.612793
924.127625	2234.145996
922.978149	2170.595459
921.828430	2187.527588
920.678467	2274.021240
919.528320	2214.849609
918.377869	2257.838135
917.227173	2313.843994
916.076233	2367.653809
914.925110	2371.491211
913.773682	2464.347412
912.622009	2459.479248
911.470093	2498.019043
910.317932	2425.880371
909.165527	2492.612549
908.012878	2444.363525
906.859985	2313.734131
905.706848	2324.079346
904.553406	2336.587402
903.399780	2188.728027
902.245911	2231.591797
901.091797	2250.609619
899.937378	2202.483398
898.782776	2344.915771
897.627930	2314.107666
896.472778	2250.848633
895.317383	2202.762939
894.161804	2290.989014
893.005920	2225.612061
891.849854	2318.119873
890.693481	2339.243408
889.536865	2276.059082
888.380005	2409.556152
887.222900	2517.068848
886.065552	2535.970947
884.907959	2492.234863
883.750122	2673.072998
882.592041	2711.357422
881.433716	2792.790527
880.275085	2895.766602
879.116272	3072.047852
877.957214	3215.900391
876.797852	3536.516602
875.638245	3772.913330
874.478455	4065.251221
873.318359	4428.579590
872.158020	4852.079590
870.997437	5542.506348
869.836609	6428.618164
868.675537	7490.910156
867.514221	9069.398438
866.352661	11213.252930
865.190857	14399.806641
864.028748	18880.095703
862.866455	25541.595703
861.703857	34569.988281
860.541077	46963.476563
859.377991	59714.906250
858.214661	68528.140625
857.051086	67978.445313
855.887329	57277.039063
854.723206	43485.468750
853.558899	31801.910156
852.394348	23835.041016
851.229553	18299.011719
850.064453	14252.398438
848.899170	11769.326172
847.733582	9647.660156
846.567749	8361.082031
845.401672	7623.909668
844.235352	6994.227539
843.068787	6741.989746
841.901978	6590.561523
840.734924	6841.915039
839.567566	7585.740723
838.400024	8676.119141
837.232178	10585.930664
836.064148	13237.595703
834.895813	15361.725586
833.727234	15660.072266
832.558411	13860.034180
831.389282	11470.561523
830.219971	9608.057617
829.050415	8904.886719
827.880554	8655.073242
826.710449	8311.356445
825.540161	8215.579102
824.369568	8252.253906
823.198730	8412.754883
822.027588	8161.178223
820.856262	7785.919922
819.684692	7451.365723
818.512817	6890.816406
817.340698	6394.495605
816.168396	5981.554199
814.995789	6046.358887
813.822876	6198.528320
812.649780	6474.234863
811.476440	6545.282227
810.302795	7006.118652
809.128967	7907.606445
807.954834	8934.331055
806.780457	9898.876953
805.605835	11918.660156
804.430908	14373.787109
803.255798	17334.179688
802.080383	21756.642578
800.904785	28071.908203
799.728882	35592.039063
798.552734	43140.812500
797.376343	46994.992188
796.199646	45276.628906
795.022766	39302.093750
793.845581	30443.953125
792.668152	22874.222656
791.490479	16946.583984
790.312561	12581.446289
789.134399	9862.676758
787.955994	8065.793945
786.777283	6642.981934
785.598328	5873.911133
784.419128	5147.573730
783.239685	4569.923828
782.059998	4257.418945
780.880005	4057.341064
779.699829	3865.822021
778.519348	3617.204834
777.338623	3529.612793
776.157654	3423.006592
774.976379	3337.610352
773.794922	3203.583252
772.613159	3221.931152
771.431152	3107.022217
770.248901	3171.903809
769.066406	3139.506592
767.883606	3191.670654
766.700623	3140.263428
765.517334	3137.472168
764.333801	3073.424805
763.150024	3203.696045
761.965942	3226.229248
760.781677	3164.314453
759.597107	3378.900879
758.412292	3316.979248
757.227234	3390.097412
756.041931	3376.709717
754.856323	3363.327637
753.670471	3596.612061
752.484375	3604.265381
751.298035	3801.572021
750.111450	3885.023682
748.924561	4071.651855
747.737427	4192.915527
746.550049	4293.071289
745.362427	4515.274414
744.174561	4659.512695
742.986389	4711.106934
741.797974	4958.318848
740.609314	5070.818848
739.420410	5265.276367
738.231201	5419.706055
737.041809	5666.549316
735.852112	5694.741699
734.662109	5823.765625
733.471924	5996.843750
732.281433	5907.344238
731.090759	5895.566895
729.899780	5873.298340
728.708496	5882.519531
727.517029	5856.066406
726.325256	5720.541992
725.133240	5721.399902
723.940979	5481.121094
722.748413	5509.282227
721.555664	5397.003906
720.362610	5431.457031
719.169250	5593.690918
717.975708	5977.877441
716.781860	6464.507813
715.587830	7530.869141
714.393433	9295.895508
713.198853	11960.036133
712.003967	15725.657227
710.808838	17397.806641
709.613464	16632.769531
708.417847	13202.127930
707.221924	10234.968750
706.025757	8307.836914
704.829346	7397.071777
703.632690	6687.256348
702.435730	6362.062500
701.238525	6145.596191
700.041077	6123.384277
698.843384	5840.269043
697.645386	6047.685547
696.447144	6117.309570
695.248657	6216.106445
694.049866	6287.748535
692.850891	6484.460938
691.651611	6558.097168
690.452026	6615.028320
689.252258	6719.858398
688.052185	6732.980957
686.851868	6614.882324
685.651306	6667.584961
684.450439	6424.639160
683.249329	6250.485352
682.047974	6163.807129
680.846313	6058.441895
679.644409	5743.036133
678.442261	5409.050293
677.239868	5397.478516
676.037170	5171.805176
674.834290	5031.437500
673.631042	4878.664063
672.427612	4890.066895
671.223877	4976.232422
670.019897	4728.053223
668.815674	4878.571289
667.611145	4906.567383
666.406372	4882.673340
665.201355	4891.983887
663.996033	5135.672363
662.790466	5464.277344
661.584656	5898.476074
660.378601	6653.773438
659.172241	7790.058594
657.965637	9653.093750
656.758789	12687.769531
655.551636	16959.593750
654.344238	23347.750000
653.136597	31265.009766
651.928650	36978.761719
650.720459	37440.417969
649.512024	31358.359375
648.303284	23123.767578
647.094299	16087.987305
645.885071	11540.304688
644.675598	9061.567383
643.465820	7313.388184
642.255798	6508.095703
641.045471	5773.384277
639.834900	5352.897461
638.624084	5341.406738
637.413025	5282.442383
636.201660	5427.820801
634.990051	5859.942383
633.778137	6562.116211
632.566040	7577.477051
631.353638	8872.827148
630.140930	10532.508789
628.927979	12525.364258
627.714783	13754.905273
626.501343	13240.970703
625.287598	11625.287109
624.073608	9674.641602
622.859314	7623.962402
621.644775	6274.038086
620.429993	5336.295410
619.214966	4658.208496
617.999634	4342.459961
616.784058	3969.264404
615.568176	3754.556396
614.352051	3840.076172
613.135681	3919.392334
611.919006	4206.210449
610.702087	4509.337402
609.484924	5229.277344
608.267456	6055.683105
607.049744	7329.285156
605.831787	8360.126953
604.613525	9060.125000
603.395020	8852.976563
602.176208	7948.501465
600.957153	6613.757813
599.737854	5437.472656
598.518250	4708.575684
597.298401	4049.677979
596.078308	3874.628418
594.857910	3470.219238
593.637268	3356.814941
592.416321	3182.031250
591.195129	3128.107910
589.973694	2932.982666
588.751953	2883.229492
587.529968	2792.581055
586.307739	2761.288818
585.085205	2668.661377
583.862427	2582.207764
582.639343	2645.008057
581.416016	2546.335693
580.192444	2551.907471
578.968567	2465.554443
577.744446	2479.310303
576.520020	2409.345215
575.295410	2396.569092
574.070435	2375.634766
572.845215	2381.235596
571.619751	2415.394287
570.394043	2400.587646
569.168030	2326.652588
567.941711	2273.136719
566.715210	2270.600098
565.488403	2188.590576
564.261292	2300.164551
563.033936	2254.848389
561.806335	2313.411133
560.578430	2274.219482
559.350281	2296.111816
558.121826	2222.343994
556.893127	2201.509766
555.664124	2257.984863
554.434875	2279.860840
553.205383	2252.927246
551.975586	2189.413574
550.745544	2223.484375
549.515259	2186.420410
548.284668	2190.003418
547.053772	2201.709229
545.822632	2184.980469
544.591248	2216.984131
543.359558	2208.378174
542.127625	2175.424072
540.895447	2189.148193
539.662903	2158.240967
538.430176	2297.697266
537.197144	2285.027344
535.963867	2262.227295
534.730286	2213.090576
533.496460	2234.892334
532.262329	2266.813232
531.027954	2242.011230
529.793274	2178.747803
528.558350	2230.903564
527.323181	2351.851074
526.087708	2327.051758
524.851990	2516.709229
523.615967	2477.725830
522.379639	2636.933594
521.143127	2741.484131
519.906250	2674.178223
518.669189	2829.195557
517.431824	2957.879395
516.194153	2904.709473
514.956238	2942.440918
513.718079	3004.384766
512.479614	3122.822754
511.240845	3624.663818
510.001831	4251.383789
508.762573	5464.861328
507.523010	7381.686523
506.283173	10586.152344
505.043091	14037.170898
503.802704	15386.494141
502.562073	13289.439453
501.321136	9335.814453
500.079956	6346.713379
498.838470	4532.943359
497.596741	3718.570068
496.354736	3333.294434
495.112427	3147.417725
493.869873	2947.538818
492.627045	2985.108154
491.383942	2843.674072
490.140533	2937.547119
488.896881	2904.736328
487.652954	2849.832520
486.408752	3009.948975
485.164276	3099.684082
483.919495	3121.093018
482.674469	3168.596191
481.429169	3230.130859
480.183594	3400.021484
478.937744	3557.796875
477.691620	3853.930908
476.445190	4161.968750
475.198517	4437.784668
473.951569	4986.143066
472.704346	5636.485352
471.456818	6498.963867
470.209045	7833.900391
468.960999	9348.526367
467.712646	10986.649414
466.464050	12517.929688
465.215149	13267.835938
463.966003	13018.740234
462.716553	11327.103516
461.466858	9662.218750
460.216858	8044.069824
458.966583	6664.584961
457.716064	6035.384277
456.465240	5610.327637
455.214142	5367.299316
453.962769	5118.384766
452.711121	4781.695313
451.459198	4293.388672
450.207001	3973.001953
448.954529	3610.839600
447.701752	3412.476807
446.448730	3100.477051
445.195404	3113.754395
443.941833	2947.540527
442.687958	3020.660400
441.433807	2844.573242
440.179413	2782.162354
438.924713	2835.344482
437.669739	2936.312500
436.414490	2905.788330
435.158936	2803.594482
433.903137	2828.853516
432.647034	2830.217529
431.390686	2849.489502
430.134033	2890.636475
428.877106	2834.304688
427.619904	2964.920898
426.362427	2930.466309
425.104675	2943.730957
423.846649	2891.410889
422.588318	2988.122803
421.329742	3041.091797
420.070862	3205.247803
418.811707	3379.258301
417.552277	3612.741943
416.292572	4215.254395
415.032593	5103.216309
413.772308	6528.367676
412.511749	7911.237793
411.250946	8157.336426
409.989838	7166.317871
408.728424	5882.410645
407.466766	4941.872559
406.204834	4774.367188
404.942596	4777.269043
403.680084	5085.118164
402.417297	5622.480957
401.154236	6504.004395
399.890869	7614.685059
398.627258	9502.394531
397.363342	12277.383789
396.099152	16530.347656
394.834686	22473.830078
393.569946	29414.867188
392.304901	34835.074219
391.039581	35426.003906
389.773987	30294.062500
388.508118	23483.744141
387.241974	17128.603516
385.975525	12825.338867
384.708801	9781.169922
383.441803	8076.156250
382.174530	7018.954102
380.906952	6045.057129
379.639099	5564.554688
378.370972	5184.807129
377.102570	4903.776855
375.833862	4547.990723
374.564911	4432.713867
373.295654	4309.609375
372.026093	4275.174316
370.756287	4162.002930
369.486176	4100.058594
368.215790	3916.131592
366.945129	3812.952148
365.674164	3701.950195
364.402954	3577.231201
363.131409	3507.619629
361.859619	3518.633545
360.587524	3508.023926
359.315186	3479.735352
358.042511	3400.384521
356.769592	3421.231201
355.496368	3508.828369
354.222870	3608.164795
352.949097	3577.921387
351.675018	3791.006592
350.400665	3964.760742
349.126038	4144.321289
347.851105	4570.875977
346.575897	4963.912109
345.300415	5521.416016
344.024658	6496.064941
342.748596	7636.808105
341.472260	9176.622070
340.195618	11060.407227
338.918701	12496.961914
337.641510	13251.695313
336.364044	13444.439453
335.086273	14122.317383
333.808228	15664.492188
332.529877	18166.210938
331.251282	20645.304688
329.972351	22016.876953
328.693176	22475.148438
327.413696	21395.476563
326.133942	19265.306641
324.853882	16425.175781
323.573547	13910.444336
322.292938	11601.813477
321.012024	9799.714844
319.730835	8620.887695
318.449371	7672.788574
317.167603	7117.150879
315.885559	6546.161133
314.603210	6094.349121
313.320587	5792.821777
312.037689	5351.122070
310.754486	5236.927734
309.471008	5070.192871
308.187225	5076.849609
306.903198	4795.353516
305.618835	4735.886230
304.334198	4752.342773
303.049286	4601.465820
301.764099	4540.135254
300.478607	4377.703613
299.192810	4394.224121
297.906769	4319.373047
296.620392	4258.159668
295.333771	4239.719727
294.046844	4225.173340
292.759613	4160.136719
291.472107	4293.186523
290.184326	4169.923828
288.896240	4201.985840
287.607849	4092.381104
286.319214	4138.025391
285.030273	4109.945313
283.741028	4213.738770
282.451508	4245.753906
281.161682	4229.297363
279.871582	4278.733887
278.581207	4347.522461
277.290527	4363.981934
275.999542	4450.148438
274.708282	4350.410645
273.416748	4488.804199
272.124908	4460.705566
270.832794	4556.446289
269.540375	4570.900391
268.247650	4714.920898
266.954681	4824.073730
265.661377	4871.319336
264.367798	4858.631836
263.073944	4878.796875
261.779785	5005.199707
260.485352	5183.691406
259.190613	5331.208496
257.895599	5274.029785
256.600281	5544.981445
255.304672	5561.104492
254.008774	5801.002930
252.712585	6033.078613
251.416107	6137.781738
250.119339	6223.158691
248.822281	6427.998047
247.524933	6833.153809
246.227280	7039.689941
244.929352	7294.286133
243.631119	7531.436523
242.332611	7785.807617
241.033798	8124.756836
239.734695	8336.541992
238.435303	8629.039063
237.135620	9240.711914
235.835648	9630.952148
234.535385	10159.449219
233.234818	10837.643555
231.933975	11650.059570
230.632828	12569.708008
229.331390	13746.349609
228.029663	14872.528320
226.727646	16176.768555
225.425323	17954.576172
224.122726	19902.396484
222.819824	22687.853516
221.516632	25412.585938
220.213135	28032.525391
218.909363	31190.101563
217.605286	34102.789063
216.300919	36109.507813
214.996262	37720.582031
213.691315	37279.132813
212.386063	35838.066406
211.080521	33386.570313
209.774689	30710.265625
208.468567	27508.798828
207.162140	25215.826172
205.855423	23293.130859
204.548416	21774.892578
203.241119	20808.087891
201.933517	20294.837891
200.625626	19556.263672
199.317429	18424.345703
198.008957	17105.697266
196.700180	16169.676758
195.391098	15461.337891
194.081741	14726.584961
192.772079	14112.422852
191.462112	13546.248047
190.151871	13424.898438
188.841324	13025.091797
187.530472	12810.460938
186.219345	12723.677734
184.907898	12724.622070
183.596176	13085.777344
182.284149	13240.979492
180.971832	13420.875977
179.659210	13591.167969
178.346298	14079.376953
177.033096	14422.680664
175.719589	14984.708984
174.405777	15497.007813
173.091690	15813.123047
171.777283	16576.068359
170.462601	17110.476563
169.147614	17387.986328
167.832321	18102.539063
166.516739	18811.064453
165.200867	19796.652344
163.884689	20717.210938
162.568207	21924.103516
161.251434	23794.955078
159.934372	26205.933594
158.617004	28798.003906
157.299347	31282.652344
155.981384	34431.976563
154.663132	37149.386719
153.344574	38589.546875
152.025711	39365.601563
150.706558	39813.441406
149.387115	39201.917969
148.067368	38622.875000
146.747314	37769.480469
145.426971	37406.867188
144.106323	37040.632813
142.785385	37495.941406
141.464142	38391.917969
140.142593	39690.421875
138.820755	41466.835938
137.498627	43962.871094
136.176178	46622.238281
134.853455	49713.218750
133.530411	52804.683594
132.207077	55567.921875
130.883438	58141.031250
129.559509	58996.496094
128.235275	59976.171875
126.910736	59996.570313
125.585907	59582.941406
124.260773	58788.398438
122.935333	57848.976563
121.609604	58064.054688
120.283569	57587.117188
118.957230	57004.839844
117.630600	57267.058594
116.303665	57860.750000
114.976425	58960.859375
113.648888	60292.093750
112.321053	62630.000000
110.992912	65744.250000
109.664474	68798.742188
108.335732	70039.976563
107.006691	70221.609375
105.677345	68648.531250
104.347702	66822.335938
103.017754	66354.164063
101.687500	67712.921875
100.356956	68377.734375
99.026100	68758.593750
